date,nlikes,nreplies,nretweets,NInterações
2021-06-26 20:18:33,1,0,0,1
2021-06-26 20:18:35,0,0,0,0
2021-06-26 20:18:37,1,0,0,1
2021-06-26 20:18:40,16,0,7,23
2021-06-26 20:18:43,38,1,4,43
2021-06-26 20:18:54,0,0,0,0
2021-06-26 20:18:55,0,0,0,0
2021-06-26 20:19:02,1,1,0,2
2021-06-26 20:19:03,65,0,27,92
2021-06-26 20:19:04,1,0,0,1
2021-06-26 20:19:09,2,0,0,2
2021-06-26 20:19:10,0,0,0,0
2021-06-26 20:19:11,0,0,0,0
2021-06-26 20:19:15,8,0,0,8
2021-06-26 20:19:18,0,0,0,0
2021-06-26 20:19:24,0,0,0,0
2021-06-26 20:19:25,4,0,2,6
2021-06-26 20:19:27,0,0,0,0
2021-06-26 20:19:32,1,0,0,1
2021-06-26 20:19:36,1,0,0,1
2021-06-26 20:19:37,3,0,2,5
2021-06-26 20:19:38,0,0,0,0
2021-06-26 20:19:40,3,0,1,4
2021-06-26 20:19:42,0,0,0,0
2021-06-26 20:19:44,3,0,1,4
2021-06-26 20:19:46,1,0,0,1
2021-06-26 20:19:49,2,1,0,3
2021-06-26 20:19:50,20,8,0,28
2021-06-26 20:19:53,3,1,1,5
2021-06-26 20:20:02,1,0,0,1
2021-06-26 20:20:04,3,0,0,3
2021-06-26 20:20:07,0,0,0,0
2021-06-26 20:20:08,10,0,0,10
2021-06-26 20:20:17,0,0,0,0
2021-06-26 20:20:18,0,0,0,0
2021-06-26 20:20:31,1,0,0,1
2021-06-26 20:20:32,0,0,0,0
2021-06-26 20:20:34,6,2,0,8
2021-06-26 20:20:37,1551,47,354,1952
2021-06-26 20:20:38,0,0,0,0
2021-06-26 20:20:43,9,0,1,10
2021-06-26 20:20:50,2,0,0,2
2021-06-26 20:20:52,1,1,0,2
2021-06-26 20:20:56,0,0,0,0
2021-06-26 20:20:59,1,0,0,1
2021-06-26 20:21:03,0,3,0,3
2021-06-26 20:21:09,0,0,0,0
2021-06-26 20:21:12,911,56,233,1200
2021-06-26 20:21:22,0,0,0,0
2021-06-26 20:21:23,0,0,0,0
2021-06-26 20:21:24,4,0,2,6
2021-06-26 20:21:25,0,0,0,0
2021-06-26 20:21:27,0,0,0,0
2021-06-26 20:21:35,4,0,1,5
2021-06-26 20:21:38,0,0,0,0
2021-06-26 20:21:41,2,1,0,3
2021-06-26 20:21:45,0,0,0,0
2021-06-26 20:21:46,1,0,0,1
2021-06-26 20:21:47,0,0,0,0
2021-06-26 20:21:48,0,0,0,0
2021-06-26 20:21:50,0,0,0,0
2021-06-26 20:21:51,0,0,0,0
2021-06-26 20:21:54,0,0,0,0
2021-06-26 20:21:55,2,0,1,3
2021-06-26 20:21:59,2,1,0,3
2021-06-26 20:22:00,6,0,0,6
2021-06-26 20:22:02,8,0,0,8
2021-06-26 20:22:14,0,0,0,0
2021-06-26 20:22:19,31,3,10,44
2021-06-26 20:22:20,0,0,0,0
2021-06-26 20:22:22,4,0,0,4
2021-06-26 20:22:28,3,4,1,8
2021-06-26 20:22:31,0,0,0,0
2021-06-26 20:22:33,1,0,0,1
2021-06-26 20:22:38,0,0,0,0
2021-06-26 20:22:43,0,0,0,0
2021-06-26 20:22:47,1,0,0,1
2021-06-26 20:22:48,0,0,0,0
2021-06-26 20:22:53,0,0,0,0
2021-06-26 20:22:55,1,0,0,1
2021-06-26 20:22:56,7,0,0,7
2021-06-26 20:22:59,3,0,1,4
2021-06-26 20:23:01,0,0,0,0
2021-06-26 20:23:03,5,0,1,6
2021-06-26 20:23:04,0,0,0,0
2021-06-26 20:23:10,2,0,0,2
2021-06-26 20:23:12,1,0,1,2
2021-06-26 20:23:14,1,0,0,1
2021-06-26 20:23:15,0,0,0,0
2021-06-26 20:23:18,0,0,0,0
2021-06-26 20:23:24,0,0,0,0
2021-06-26 20:23:25,2,0,0,2
2021-06-26 20:23:34,1,0,0,1
2021-06-26 20:23:38,3,1,1,5
2021-06-26 20:23:40,2,0,0,2
2021-06-26 20:23:42,4,0,4,8
2021-06-26 20:23:48,1,0,0,1
2021-06-26 20:23:51,2,1,2,5
2021-06-26 20:23:53,6,0,2,8
2021-06-26 20:23:58,0,0,0,0
2021-06-26 20:23:59,0,0,0,0
2021-06-26 20:24:03,0,0,0,0
2021-06-26 20:24:07,2,0,0,2
2021-06-26 20:24:08,1,0,0,1
2021-06-26 20:24:09,0,0,0,0
2021-06-26 20:24:10,0,0,0,0
2021-06-26 20:24:11,1,0,0,1
2021-06-26 20:24:18,5,0,0,5
2021-06-26 20:24:19,138,14,62,214
2021-06-26 20:24:21,21,1,8,30
2021-06-26 20:24:26,2,0,0,2
2021-06-26 20:24:27,1,0,0,1
2021-06-26 20:24:35,0,0,0,0
2021-06-26 20:24:36,3,0,0,3
2021-06-26 20:24:37,0,0,0,0
2021-06-26 20:24:39,1,0,1,2
2021-06-26 20:24:41,0,0,0,0
2021-06-26 20:24:42,0,0,0,0
2021-06-26 20:24:49,0,0,0,0
2021-06-26 20:24:51,4,1,0,5
2021-06-26 20:24:53,0,0,0,0
2021-06-26 20:24:55,10,0,0,10
2021-06-26 20:24:57,14,1,2,17
2021-06-26 20:24:58,0,0,0,0
2021-06-26 20:25:00,0,0,0,0
2021-06-26 20:25:07,2,0,0,2
2021-06-26 20:25:08,0,0,0,0
2021-06-26 20:25:11,1,0,1,2
2021-06-26 20:25:13,0,0,0,0
2021-06-26 20:25:16,44,5,2,51
2021-06-26 20:25:22,2,0,0,2
2021-06-26 20:25:26,0,0,0,0
2021-06-26 20:25:29,2,0,0,2
2021-06-26 20:25:38,1,0,0,1
2021-06-26 20:25:39,1,0,0,1
2021-06-26 20:25:40,0,0,0,0
2021-06-26 20:25:41,0,0,0,0
2021-06-26 20:25:43,1,0,0,1
2021-06-26 20:25:46,1,0,0,1
2021-06-26 20:25:58,0,0,0,0
2021-06-26 20:25:59,1,0,0,1
2021-06-26 20:26:00,2,0,0,2
2021-06-26 20:26:03,0,0,0,0
2021-06-26 20:26:14,5,0,1,6
2021-06-26 20:26:16,0,0,0,0
2021-06-26 20:26:18,1,0,0,1
2021-06-26 20:26:21,3,0,2,5
2021-06-26 20:26:27,1,0,1,2
2021-06-26 20:26:30,0,0,0,0
2021-06-26 20:26:38,1,0,0,1
2021-06-26 20:26:39,2,0,0,2
2021-06-26 20:26:47,0,0,0,0
2021-06-26 20:26:50,9,0,5,14
2021-06-26 20:26:51,0,0,0,0
2021-06-26 20:26:52,1,0,1,2
2021-06-26 20:26:54,0,0,0,0
2021-06-26 20:26:56,1,0,0,1
2021-06-26 20:26:57,0,0,0,0
2021-06-26 20:27:02,1,1,0,2
2021-06-26 20:27:07,0,0,0,0
2021-06-26 20:27:18,0,0,0,0
2021-06-26 20:27:20,2,0,2,4
2021-06-26 20:27:21,0,0,0,0
2021-06-26 20:27:26,3,0,0,3
2021-06-26 20:27:45,3,0,1,4
2021-06-26 20:27:52,0,0,0,0
2021-06-26 20:28:06,2,0,1,3
2021-06-26 20:28:21,0,0,0,0
2021-06-26 20:28:23,2,0,0,2
2021-06-26 20:28:26,0,0,0,0
2021-06-26 20:28:28,15,1,4,20
2021-06-26 20:28:36,2,0,1,3
2021-06-26 20:28:37,0,0,0,0
2021-06-26 20:28:41,29,2,10,41
2021-06-26 20:28:56,19,3,3,25
2021-06-26 20:28:57,0,0,0,0
2021-06-26 20:28:59,3,0,0,3
2021-06-26 20:29:00,1,0,0,1
2021-06-26 20:29:01,0,0,0,0
2021-06-26 20:29:03,1,0,0,1
2021-06-26 20:29:17,0,0,0,0
2021-06-26 20:29:18,2,0,0,2
2021-06-26 20:29:22,0,0,0,0
2021-06-26 20:29:23,0,0,0,0
2021-06-26 20:29:24,26,1,7,34
2021-06-26 20:29:26,8,0,2,10
2021-06-26 20:29:28,0,0,0,0
2021-06-26 20:29:29,3,0,0,3
2021-06-26 20:29:31,0,0,0,0
2021-06-26 20:29:40,7,0,1,8
2021-06-26 20:29:41,0,0,0,0
2021-06-26 20:29:43,0,0,0,0
2021-06-26 20:29:45,2,0,2,4
2021-06-26 20:29:48,0,0,0,0
2021-06-26 20:29:50,0,0,0,0
2021-06-26 20:29:53,1,0,0,1
2021-06-26 20:30:00,5500,249,1075,6824
2021-06-26 20:30:05,0,0,0,0
2021-06-26 20:30:07,0,0,0,0
2021-06-26 20:30:14,1,0,0,1
2021-06-26 20:30:18,1,1,0,2
2021-06-26 20:30:20,0,0,0,0
2021-06-26 20:30:21,1,0,0,1
2021-06-26 20:30:24,9,0,5,14
2021-06-26 20:30:26,2,0,0,2
2021-06-26 20:30:31,2,1,0,3
2021-06-26 20:30:33,1508,54,566,2128
2021-06-26 20:30:35,0,0,0,0
2021-06-26 20:30:38,14,0,9,23
2021-06-26 20:30:51,3,0,1,4
2021-06-26 20:30:54,0,0,0,0
2021-06-26 20:30:56,0,0,0,0
2021-06-26 20:30:59,0,0,0,0
2021-06-26 20:31:01,1,0,0,1
2021-06-26 20:31:10,15811,332,3467,19610
2021-06-26 20:31:11,7,0,3,10
2021-06-26 20:31:17,98,2,10,110
2021-06-26 20:31:19,2,0,1,3
2021-06-26 20:31:24,0,0,0,0
2021-06-26 20:31:27,1,0,0,1
2021-06-26 20:31:28,3,0,2,5
2021-06-26 20:31:29,1,0,1,2
2021-06-26 20:31:32,16023,360,3389,19772
2021-06-26 20:31:39,152,2,26,180
2021-06-26 20:31:40,3,0,3,6
2021-06-26 20:31:41,1,0,0,1
2021-06-26 20:31:43,1,0,0,1
2021-06-26 20:31:45,1,0,1,2
2021-06-26 20:31:46,5,0,4,9
2021-06-26 20:31:48,26,1,5,32
2021-06-26 20:31:50,0,0,0,0
2021-06-26 20:31:51,0,0,0,0
2021-06-26 20:31:57,3,0,2,5
2021-06-26 20:31:58,62,3,22,87
2021-06-26 20:32:04,1,0,0,1
2021-06-26 20:32:05,4,1,0,5
2021-06-26 20:32:06,1,0,0,1
2021-06-26 20:32:08,2,0,0,2
2021-06-26 20:32:22,905,37,282,1224
2021-06-26 20:32:24,0,0,0,0
2021-06-26 20:32:25,285,14,144,443
2021-06-26 20:32:26,6,0,0,6
2021-06-26 20:32:27,1,0,0,1
2021-06-26 20:32:28,4,0,1,5
2021-06-26 20:32:42,1,0,0,1
2021-06-26 20:32:45,5,0,0,5
2021-06-26 20:32:50,2,0,0,2
2021-06-26 20:32:57,2,0,1,3
2021-06-26 20:32:59,4,0,0,4
2021-06-26 20:33:00,332,18,100,450
2021-06-26 20:33:09,0,0,0,0
2021-06-26 20:33:13,0,0,0,0
2021-06-26 20:33:14,1,0,0,1
2021-06-26 20:33:18,11,0,3,14
2021-06-26 20:33:27,0,0,0,0
2021-06-26 20:33:28,2,0,0,2
2021-06-26 20:33:30,67,8,18,93
2021-06-26 20:33:32,0,0,0,0
2021-06-26 20:33:35,0,0,0,0
2021-06-26 20:33:36,0,0,0,0
2021-06-26 20:33:38,72,1,23,96
2021-06-26 20:33:39,4,0,0,4
2021-06-26 20:33:42,0,0,0,0
2021-06-26 20:33:44,0,0,0,0
2021-06-26 20:33:50,0,0,0,0
2021-06-26 20:33:53,0,0,0,0
2021-06-26 20:33:54,0,0,0,0
2021-06-26 20:33:56,1,0,0,1
2021-06-26 20:33:57,0,0,0,0
2021-06-26 20:34:05,65,4,25,94
2021-06-26 20:34:06,0,0,0,0
2021-06-26 20:34:07,0,0,0,0
2021-06-26 20:34:10,41,0,24,65
2021-06-26 20:34:12,1,0,1,2
2021-06-26 20:34:14,6,0,0,6
2021-06-26 20:34:16,2,0,0,2
2021-06-26 20:34:17,0,0,0,0
2021-06-26 20:34:20,0,0,0,0
2021-06-26 20:34:22,2,0,1,3
2021-06-26 20:34:25,2,0,1,3
2021-06-26 20:34:27,42,1,24,67
2021-06-26 20:34:35,7,0,0,7
2021-06-26 20:34:40,1,0,0,1
2021-06-26 20:34:45,1,0,0,1
2021-06-26 20:34:46,0,0,0,0
2021-06-26 20:34:53,3,0,1,4
2021-06-26 20:34:56,1,0,0,1
2021-06-26 20:34:58,1,0,0,1
2021-06-26 20:34:59,1,0,0,1
2021-06-26 20:35:00,0,0,0,0
2021-06-26 20:35:01,2,1,1,4
2021-06-26 20:35:05,3,0,0,3
2021-06-26 20:35:07,0,0,0,0
2021-06-26 20:35:08,0,0,0,0
2021-06-26 20:35:17,0,0,0,0
2021-06-26 20:35:19,0,0,0,0
2021-06-26 20:35:20,0,0,0,0
2021-06-26 20:35:21,0,0,0,0
2021-06-26 20:35:24,11,2,5,18
2021-06-26 20:35:25,0,0,0,0
2021-06-26 20:35:26,1,0,0,1
2021-06-26 20:35:27,0,0,0,0
2021-06-26 20:35:28,0,0,0,0
2021-06-26 20:35:30,8,1,0,9
2021-06-26 20:35:34,0,0,0,0
2021-06-26 20:35:35,1,0,0,1
2021-06-26 20:35:39,0,0,0,0
2021-06-26 20:35:41,0,0,0,0
2021-06-26 20:35:42,0,0,0,0
2021-06-26 20:35:45,0,0,0,0
2021-06-26 20:35:48,1,0,0,1
2021-06-26 20:35:49,0,0,0,0
2021-06-26 20:35:52,0,0,0,0
2021-06-26 20:35:54,0,0,0,0
2021-06-26 20:35:56,0,0,0,0
2021-06-26 20:35:57,0,0,0,0
2021-06-26 20:36:00,0,0,0,0
2021-06-26 20:36:01,0,0,0,0
2021-06-26 20:36:04,0,0,0,0
2021-06-26 20:36:06,0,0,0,0
2021-06-26 20:36:07,1,0,1,2
2021-06-26 20:36:08,0,0,0,0
2021-06-26 20:36:13,1,0,1,2
2021-06-26 20:36:15,0,0,0,0
2021-06-26 20:36:16,0,0,0,0
2021-06-26 20:36:17,0,0,0,0
2021-06-26 20:36:19,1,1,0,2
2021-06-26 20:36:21,1,0,0,1
2021-06-26 20:36:23,6,1,0,7
2021-06-26 20:36:25,2,0,0,2
2021-06-26 20:36:27,5,0,0,5
2021-06-26 20:36:28,4,0,2,6
2021-06-26 20:36:29,4,0,0,4
2021-06-26 20:36:30,1,0,1,2
2021-06-26 20:36:32,0,0,0,0
2021-06-26 20:36:37,0,0,0,0
2021-06-26 20:36:38,0,0,0,0
2021-06-26 20:36:40,1,0,0,1
2021-06-26 20:36:41,1,0,1,2
2021-06-26 20:36:43,1,0,0,1
2021-06-26 20:36:45,22,2,4,28
2021-06-26 20:36:49,1,0,0,1
2021-06-26 20:36:55,2,0,1,3
2021-06-26 20:36:56,3,0,1,4
2021-06-26 20:36:57,0,0,0,0
2021-06-26 20:37:04,3,0,0,3
2021-06-26 20:37:11,4,0,2,6
2021-06-26 20:37:16,0,0,0,0
2021-06-26 20:37:17,7,0,3,10
2021-06-26 20:37:18,3,0,1,4
2021-06-26 20:37:23,2,0,2,4
2021-06-26 20:37:25,0,0,0,0
2021-06-26 20:37:28,4,0,2,6
2021-06-26 20:37:34,2,0,1,3
2021-06-26 20:37:35,2,0,1,3
2021-06-26 20:37:36,16,0,3,19
2021-06-26 20:37:39,3,0,2,5
2021-06-26 20:37:42,2,0,1,3
2021-06-26 20:37:43,29,1,16,46
2021-06-26 20:37:46,4,0,2,6
2021-06-26 20:37:52,2,0,1,3
2021-06-26 20:37:53,3,0,1,4
2021-06-26 20:37:58,9,0,3,12
2021-06-26 20:38:01,2,0,1,3
2021-06-26 20:38:08,2,0,1,3
2021-06-26 20:38:12,8,2,2,12
2021-06-26 20:38:13,2,0,1,3
2021-06-26 20:38:18,3,0,1,4
2021-06-26 20:38:19,2,0,0,2
2021-06-26 20:38:23,5,0,2,7
2021-06-26 20:38:25,2,0,1,3
2021-06-26 20:38:27,12,0,5,17
2021-06-26 20:38:28,3,0,0,3
2021-06-26 20:38:31,2,0,1,3
2021-06-26 20:38:32,0,0,0,0
2021-06-26 20:38:33,0,0,0,0
2021-06-26 20:38:40,1,0,0,1
2021-06-26 20:38:42,2,0,0,2
2021-06-26 20:38:43,46,0,18,64
2021-06-26 20:38:44,1,0,1,2
2021-06-26 20:38:46,1,0,1,2
2021-06-26 20:38:49,35,0,3,38
2021-06-26 20:38:50,2,0,1,3
2021-06-26 20:38:55,0,0,0,0
2021-06-26 20:39:00,3,0,1,4
2021-06-26 20:39:01,4,0,1,5
2021-06-26 20:39:15,10,0,2,12
2021-06-26 20:39:17,1,0,0,1
2021-06-26 20:39:19,4,0,1,5
2021-06-26 20:39:25,1,0,0,1
2021-06-26 20:39:29,0,0,0,0
2021-06-26 20:39:30,6,0,1,7
2021-06-26 20:39:32,151,2,71,224
2021-06-26 20:39:36,1,0,0,1
2021-06-26 20:39:43,104,1,17,122
2021-06-26 20:39:46,0,0,0,0
2021-06-26 20:39:47,1,0,0,1
2021-06-26 20:39:56,2,1,1,4
2021-06-26 20:39:59,1,0,0,1
2021-06-26 20:40:05,1,0,0,1
2021-06-26 20:40:07,1,0,0,1
2021-06-26 20:40:08,3,0,1,4
2021-06-26 20:40:09,2,0,0,2
2021-06-26 20:40:10,10,0,2,12
2021-06-26 20:40:13,0,0,0,0
2021-06-26 20:40:14,1,0,1,2
2021-06-26 20:40:20,0,0,0,0
2021-06-26 20:40:21,0,0,0,0
2021-06-26 20:40:24,2,0,0,2
2021-06-26 20:40:28,237,14,6,257
2021-06-26 20:40:30,1,0,0,1
2021-06-26 20:40:31,0,0,0,0
2021-06-26 20:40:34,0,0,0,0
2021-06-26 20:40:35,2,2,2,6
2021-06-26 20:40:40,1,0,0,1
2021-06-26 20:40:43,0,0,0,0
2021-06-26 20:40:44,0,0,0,0
2021-06-26 20:40:46,2,0,1,3
2021-06-26 20:40:49,4,1,0,5
2021-06-26 20:40:51,1,0,0,1
2021-06-26 20:40:53,2,0,2,4
2021-06-26 20:40:59,0,0,0,0
2021-06-26 20:41:05,0,0,1,1
2021-06-26 20:41:11,0,0,1,1
2021-06-26 20:41:17,0,0,3,3
2021-06-26 20:41:18,0,0,0,0
2021-06-26 20:41:22,0,0,1,1
2021-06-26 20:41:25,0,0,1,1
2021-06-26 20:41:30,0,0,1,1
2021-06-26 20:41:33,3,0,1,4
2021-06-26 20:41:41,0,0,0,0
2021-06-26 20:41:45,0,0,1,1
2021-06-26 20:41:46,0,0,1,1
2021-06-26 20:41:47,2,0,2,4
2021-06-26 20:41:48,24,0,7,31
2021-06-26 20:41:49,0,0,0,0
2021-06-26 20:42:02,0,0,1,1
2021-06-26 20:42:09,0,0,0,0
2021-06-26 20:42:11,0,0,0,0
2021-06-26 20:42:13,0,0,0,0
2021-06-26 20:42:14,3,0,2,5
2021-06-26 20:42:15,0,0,1,1
2021-06-26 20:42:18,0,0,0,0
2021-06-26 20:42:23,0,0,0,0
2021-06-26 20:42:25,0,0,1,1
2021-06-26 20:42:30,1,0,0,1
2021-06-26 20:42:31,129,4,31,164
2021-06-26 20:42:35,2,1,0,3
2021-06-26 20:42:40,7,0,3,10
2021-06-26 20:42:44,98,2,29,129
2021-06-26 20:42:46,1,0,1,2
2021-06-26 20:42:47,4,0,2,6
2021-06-26 20:42:52,0,0,0,0
2021-06-26 20:42:59,2486,44,475,3005
2021-06-26 20:43:03,3,0,1,4
2021-06-26 20:43:06,22,2,5,29
2021-06-26 20:43:08,3,0,0,3
2021-06-26 20:43:10,0,0,0,0
2021-06-26 20:43:11,2,0,0,2
2021-06-26 20:43:15,1,0,0,1
2021-06-26 20:43:17,0,0,0,0
2021-06-26 20:43:20,725,35,222,982
2021-06-26 20:43:21,0,0,3,3
2021-06-26 20:43:24,0,0,0,0
2021-06-26 20:43:28,9,2,3,14
2021-06-26 20:43:29,0,0,2,2
2021-06-26 20:43:37,2,2,2,6
2021-06-26 20:43:38,3,2,2,7
2021-06-26 20:43:44,0,0,0,0
2021-06-26 20:43:45,1,0,0,1
2021-06-26 20:43:49,2,0,0,2
2021-06-26 20:43:53,23,1,7,31
2021-06-26 20:43:57,0,0,0,0
2021-06-26 20:44:15,2,1,1,4
2021-06-26 20:44:16,0,0,1,1
2021-06-26 20:44:21,73,1,27,101
2021-06-26 20:44:22,10,2,5,17
2021-06-26 20:44:24,2,0,1,3
2021-06-26 20:44:29,2,1,1,4
2021-06-26 20:44:30,119,9,51,179
2021-06-26 20:44:32,2,0,0,2
2021-06-26 20:44:34,1,0,1,2
2021-06-26 20:44:37,129,43,14,186
2021-06-26 20:44:45,1,0,0,1
2021-06-26 20:44:51,1,0,0,1
2021-06-26 20:44:58,1,0,0,1
2021-06-26 20:44:59,3,0,1,4
2021-06-26 20:45:00,1,0,0,1
2021-06-26 20:45:01,1,0,0,1
2021-06-26 20:45:03,1,0,0,1
2021-06-26 20:45:06,8,1,2,11
2021-06-26 20:45:08,1,0,0,1
2021-06-26 20:45:09,4,0,2,6
2021-06-26 20:45:13,2,0,0,2
2021-06-26 20:45:14,3,0,1,4
2021-06-26 20:45:15,1,0,0,1
2021-06-26 20:45:16,1,0,0,1
2021-06-26 20:45:20,1,0,0,1
2021-06-26 20:45:21,1,1,0,2
2021-06-26 20:45:24,5,0,1,6
2021-06-26 20:45:26,1,0,0,1
2021-06-26 20:45:27,1,0,0,1
2021-06-26 20:45:31,1,0,0,1
2021-06-26 20:45:34,1,0,0,1
2021-06-26 20:45:35,1,0,1,2
2021-06-26 20:45:39,2,0,1,3
2021-06-26 20:45:41,2,0,1,3
2021-06-26 20:45:44,6,0,3,9
2021-06-26 20:45:45,1,0,0,1
2021-06-26 20:45:46,1,0,1,2
2021-06-26 20:45:49,55,2,6,63
2021-06-26 20:45:52,0,0,1,1
2021-06-26 20:45:54,2,0,2,4
2021-06-26 20:45:57,0,0,1,1
2021-06-26 20:45:58,1,0,1,2
2021-06-26 20:46:00,4,0,1,5
2021-06-26 20:46:04,5,1,1,7
2021-06-26 20:46:05,2,0,0,2
2021-06-26 20:46:06,8,0,3,11
2021-06-26 20:46:09,1,0,0,1
2021-06-26 20:46:13,1,0,0,1
2021-06-26 20:46:14,0,0,0,0
2021-06-26 20:46:17,1,0,0,1
2021-06-26 20:46:21,2,1,0,3
2021-06-26 20:46:22,46,6,8,60
2021-06-26 20:46:23,1,0,0,1
2021-06-26 20:46:29,1,0,0,1
2021-06-26 20:46:35,1,0,0,1
2021-06-26 20:46:38,1,0,0,1
2021-06-26 20:46:41,72,0,14,86
2021-06-26 20:46:43,1,0,0,1
2021-06-26 20:46:47,2,0,0,2
2021-06-26 20:46:49,11,0,5,16
2021-06-26 20:46:52,2,3,0,5
2021-06-26 20:46:53,13,0,2,15
2021-06-26 20:46:56,2,1,0,3
2021-06-26 20:46:59,1,0,0,1
2021-06-26 20:47:05,3,0,0,3
2021-06-26 20:47:06,1,1,0,2
2021-06-26 20:47:11,23,2,15,40
2021-06-26 20:47:12,1,0,0,1
2021-06-26 20:47:14,1,0,0,1
2021-06-26 20:47:17,1,0,0,1
2021-06-26 20:47:22,1,0,0,1
2021-06-26 20:47:24,2,0,0,2
2021-06-26 20:47:27,1,0,0,1
2021-06-26 20:47:29,2,1,0,3
2021-06-26 20:47:30,0,0,0,0
2021-06-26 20:47:35,1,0,0,1
2021-06-26 20:47:40,0,1,0,1
2021-06-26 20:47:41,1,0,0,1
2021-06-26 20:47:43,0,0,0,0
2021-06-26 20:47:45,1,0,0,1
2021-06-26 20:47:47,0,0,0,0
2021-06-26 20:47:52,2,0,0,2
2021-06-26 20:47:53,0,0,0,0
2021-06-26 20:47:54,0,0,0,0
2021-06-26 20:47:57,54,3,12,69
2021-06-26 20:48:00,0,0,0,0
2021-06-26 20:48:06,0,0,0,0
2021-06-26 20:48:11,14,0,4,18
2021-06-26 20:48:18,0,0,2,2
2021-06-26 20:48:21,2,0,0,2
2021-06-26 20:48:22,5,0,2,7
2021-06-26 20:48:27,1,0,0,1
2021-06-26 20:48:28,0,0,0,0
2021-06-26 20:48:32,1,0,1,2
2021-06-26 20:48:33,0,0,0,0
2021-06-26 20:48:36,103,1,25,129
2021-06-26 20:48:40,0,0,0,0
2021-06-26 20:48:44,3,0,2,5
2021-06-26 20:48:45,0,0,0,0
2021-06-26 20:48:48,3,0,1,4
2021-06-26 20:48:55,1,0,0,1
2021-06-26 20:48:58,0,0,0,0
2021-06-26 20:49:01,0,0,0,0
2021-06-26 20:49:03,20,2,6,28
2021-06-26 20:49:04,0,0,0,0
2021-06-26 20:49:07,0,0,0,0
2021-06-26 20:49:08,24,2,4,30
2021-06-26 20:49:15,1,0,0,1
2021-06-26 20:49:16,1,0,0,1
2021-06-26 20:49:18,42,6,11,59
2021-06-26 20:49:19,0,0,0,0
2021-06-26 20:49:23,7,3,1,11
2021-06-26 20:49:25,0,0,0,0
2021-06-26 20:49:30,0,0,0,0
2021-06-26 20:49:31,0,0,0,0
2021-06-26 20:49:32,9,3,3,15
2021-06-26 20:49:39,0,0,0,0
2021-06-26 20:49:40,0,0,0,0
2021-06-26 20:49:43,2,0,0,2
2021-06-26 20:49:44,0,0,0,0
2021-06-26 20:49:48,1,1,1,3
2021-06-26 20:49:59,1171,61,205,1437
2021-06-26 20:50:01,2,0,0,2
2021-06-26 20:50:03,0,0,0,0
2021-06-26 20:50:05,0,0,0,0
2021-06-26 20:50:09,3,1,2,6
2021-06-26 20:50:12,0,0,0,0
2021-06-26 20:50:14,10,2,4,16
2021-06-26 20:50:19,1,0,0,1
2021-06-26 20:50:21,0,0,0,0
2021-06-26 20:50:23,1,0,1,2
2021-06-26 20:50:27,11,0,1,12
2021-06-26 20:50:31,1,1,0,2
2021-06-26 20:50:33,2,0,1,3
2021-06-26 20:50:36,0,0,0,0
2021-06-26 20:50:44,13,0,1,14
2021-06-26 20:50:46,8,3,0,11
2021-06-26 20:50:49,2,0,0,2
2021-06-26 20:50:50,0,0,0,0
2021-06-26 20:50:52,0,0,0,0
2021-06-26 20:50:56,0,0,0,0
2021-06-26 20:50:57,1,0,0,1
2021-06-26 20:51:05,0,0,0,0
2021-06-26 20:51:06,2,0,0,2
2021-06-26 20:51:12,0,0,0,0
2021-06-26 20:51:13,0,2,0,2
2021-06-26 20:51:15,0,0,0,0
2021-06-26 20:51:17,0,0,0,0
2021-06-26 20:51:19,6,0,3,9
2021-06-26 20:51:21,0,0,0,0
2021-06-26 20:51:22,0,0,0,0
2021-06-26 20:51:26,0,0,0,0
2021-06-26 20:51:28,0,0,0,0
2021-06-26 20:51:30,47,0,18,65
2021-06-26 20:51:37,0,0,0,0
2021-06-26 20:51:38,1,0,0,1
2021-06-26 20:51:40,2,0,0,2
2021-06-26 20:51:48,0,0,0,0
2021-06-26 20:51:49,0,0,1,1
2021-06-26 20:51:52,1,0,0,1
2021-06-26 20:51:56,1,0,0,1
2021-06-26 20:52:00,0,0,1,1
2021-06-26 20:52:01,5,0,0,5
2021-06-26 20:52:02,0,0,0,0
2021-06-26 20:52:05,1,1,0,2
2021-06-26 20:52:15,0,0,0,0
2021-06-26 20:52:18,0,0,0,0
2021-06-26 20:52:19,9,0,4,13
2021-06-26 20:52:23,1,0,0,1
2021-06-26 20:52:25,0,0,0,0
2021-06-26 20:52:28,0,0,0,0
2021-06-26 20:52:30,19,1,9,29
2021-06-26 20:52:38,0,0,0,0
2021-06-26 20:52:40,0,0,0,0
2021-06-26 20:52:41,1,0,0,1
2021-06-26 20:52:42,0,0,0,0
2021-06-26 20:52:43,0,0,0,0
2021-06-26 20:52:47,0,0,0,0
2021-06-26 20:52:48,3,0,0,3
2021-06-26 20:52:49,1,0,0,1
2021-06-26 20:52:56,6,0,0,6
2021-06-26 20:52:57,0,0,0,0
2021-06-26 20:53:03,0,0,0,0
2021-06-26 20:53:04,2,1,0,3
2021-06-26 20:53:12,4,0,0,4
2021-06-26 20:53:14,14,0,4,18
2021-06-26 20:53:19,3,0,0,3
2021-06-26 20:53:20,1,0,0,1
2021-06-26 20:53:22,45,3,10,58
2021-06-26 20:53:24,0,0,0,0
2021-06-26 20:53:30,0,0,0,0
